1,2011,1,1,1,0.0,5.2,3.4,
2,2011,1,1,2,0.0,2.9,1.3,
3,2011,1,1,3,0.0,1.0,1.5,
4,2011,1,1,4,0.0,1.2,1.7,
5,2011,1,1,5,0.0,1.4,1.1,
6,2011,1,1,6,0.0,-1.3,0.0,
7,2011,1,1,7,0.0,-1.4,2.1,
8,2011,1,1,8,0.0,1.2,0.9,
9,2011,1,1,9,0.0,3.4,0.4,
10,2011,1,1,10,0.0,7.2,0.3,
11,2011,1,1,11,0.0,9.3,2.3,
12,2011,1,1,12,0.0,9.1,2.5,
13,2011,1,1,13,0.0,11.2,1.5,
14,2011,1,1,14,0.0,11.0,2.8,
15,2011,1,1,15,0.0,10.0,2.5,
16,2011,1,1,16,0.0,9.2,3.3,
17,2011,1,1,17,0.0,7.9,4.3,
18,2011,1,1,18,0.0,6.0,1.5,
19,2011,1,1,19,0.0,5.2,1.6,
20,2011,1,1,20,0.0,4.0,1.5,
21,2011,1,1,21,0.0,2.7,1.1,
22,2011,1,1,22,0.0,2.6,1.1,
23,2011,1,1,23,0.0,0.8,0.0,
24,2011,1,1,24,0.0,1.1,0.2,
25,2011,1,2,1,0.0,0.4,0.4,
26,2011,1,2,2,0.0,0.5,0.6,
27,2011,1,2,3,0.0,-0.2,0.4,
28,2011,1,2,4,0.0,-0.2,0.0,
29,2011,1,2,5,0.0,-0.5,1.1,
30,2011,1,2,6,0.0,-0.7,1.4,
31,2011,1,2,7,0.0,-0.8,1.2,
32,2011,1,2,8,0.0,0.2,0.7,
33,2011,1,2,9,0.0,2.6,1.2,
34,2011,1,2,10,0.0,5.9,0.7,
35,2011,1,2,11,0.0,7.2,1.1,
36,2011,1,2,12,0.0,10.0,3.1,
37,2011,1,2,13,0.0,10.7,4.4,
38,2011,1,2,14,0.0,10.6,3.9,
39,2011,1,2,15,0.0,10.6,3.9,
40,2011,1,2,16,0.0,9.7,3.6,
41,2011,1,2,17,0.0,7.5,2.1,
42,2011,1,2,18,0.0,6.2,2.8,
43,2011,1,2,19,0.0,5.0,2.2,
44,2011,1,2,20,0.0,4.5,3.7,
45,2011,1,2,21,0.0,3.9,1.7,
46,2011,1,2,22,0.0,3.4,2.8,
47,2011,1,2,23,0.0,3.6,3.1,
48,2011,1,2,24,0.0,2.9,1.7,
49,2011,1,3,1,0.0,1.6,2.0,
50,2011,1,3,2,0.0,2.4,1.7,
51,2011,1,3,3,0.0,1.3,1.3,
52,2011,1,3,4,0.0,1.0,1.7,
53,2011,1,3,5,0.0,-0.7,1.2,
54,2011,1,3,6,0.0,-0.4,2.0,
55,2011,1,3,7,0.0,-1.1,1.7,
56,2011,1,3,8,0.0,-0.7,0.9,
57,2011,1,3,9,0.0,1.5,1.5,
58,2011,1,3,10,0.0,4.9,3.0,
59,2011,1,3,11,0.0,6.8,2.2,
60,2011,1,3,12,0.0,7.8,2.1,
61,2011,1,3,13,0.0,8.8,1.3,
62,2011,1,3,14,0.0,9.1,1.7,
63,2011,1,3,15,0.0,9.1,1.1,
64,2011,1,3,16,0.0,8.7,1.8,
65,2011,1,3,17,0.0,7.7,1.5,
66,2011,1,3,18,0.0,3.7,0.6,
67,2011,1,3,19,0.0,3.0,0.3,
68,2011,1,3,20,0.0,3.2,1.9,
69,2011,1,3,21,0.0,2.6,1.8,
70,2011,1,3,22,0.0,1.6,1.6,
71,2011,1,3,23,0.0,1.3,1.8,
72,2011,1,3,24,0.0,1.5,1.4,
