1,1981,1,1,1,null,-0.2,null,
2,1981,1,1,2,null,-0.8,null,
3,1981,1,1,3,null,-4.1,null,
4,1981,1,1,4,null,-3.0,null,
5,1981,1,1,5,null,-3.6,null,
6,1981,1,1,6,null,-4.4,null,
7,1981,1,1,7,null,-4.8,null,
8,1981,1,1,8,null,-3.3,null,
9,1981,1,1,9,null,-0.4,null,
10,1981,1,1,10,null,1.8,null,
11,1981,1,1,11,null,5.3,null,
12,1981,1,1,12,null,7.2,null,
13,1981,1,1,13,null,8.1,null,
14,1981,1,1,14,null,8.7,null,
15,1981,1,1,15,null,8.9,null,
16,1981,1,1,16,null,8.4,null,
17,1981,1,1,17,null,7.0,null,
18,1981,1,1,18,null,5.8,null,
19,1981,1,1,19,null,4.7,null,
20,1981,1,1,20,null,4.1,null,
21,1981,1,1,21,null,2.9,null,
22,1981,1,1,22,null,2.2,null,
23,1981,1,1,23,null,1.5,null,
24,1981,1,1,24,null,0.1,null,
25,1981,1,2,1,null,-0.1,null,
26,1981,1,2,2,null,-0.7,null,
27,1981,1,2,3,null,0.3,null,
28,1981,1,2,4,null,0.3,null,
29,1981,1,2,5,null,0.6,null,
30,1981,1,2,6,null,0.5,null,
31,1981,1,2,7,null,0.8,null,
32,1981,1,2,8,null,1.3,null,
33,1981,1,2,9,null,1.7,null,
34,1981,1,2,10,null,2.3,null,
35,1981,1,2,11,null,3.2,null,
36,1981,1,2,12,null,4.4,null,
37,1981,1,2,13,null,5.0,null,
38,1981,1,2,14,null,5.7,null,
39,1981,1,2,15,null,7.0,null,
40,1981,1,2,16,null,7.4,null,
41,1981,1,2,17,null,5.0,null,
42,1981,1,2,18,null,3.9,null,
43,1981,1,2,19,null,3.7,null,
44,1981,1,2,20,null,5.5,null,
45,1981,1,2,21,null,3.7,null,
46,1981,1,2,22,null,3.5,null,
47,1981,1,2,23,null,2.9,null,
48,1981,1,2,24,null,1.3,null,
49,1981,1,3,1,null,1.9,null,
50,1981,1,3,2,null,3.4,null,
51,1981,1,3,3,null,2.5,null,
52,1981,1,3,4,null,2.1,null,
53,1981,1,3,5,null,1.2,null,
54,1981,1,3,6,null,1.2,null,
55,1981,1,3,7,null,0.8,null,
56,1981,1,3,8,null,1.9,null,
57,1981,1,3,9,null,4.3,null,
58,1981,1,3,10,null,5.9,null,
59,1981,1,3,11,null,7.7,null,
60,1981,1,3,12,null,8.9,null,
61,1981,1,3,13,null,9.2,null,
62,1981,1,3,14,null,9.1,null,
63,1981,1,3,15,null,9.2,null,
64,1981,1,3,16,null,8.0,null,
65,1981,1,3,17,null,6.1,null,
66,1981,1,3,18,null,4.7,null,
67,1981,1,3,19,null,2.2,null,
68,1981,1,3,20,null,0.8,null,
69,1981,1,3,21,null,0.7,null,
70,1981,1,3,22,null,-0.2,null,
71,1981,1,3,23,null,0.2,null,
72,1981,1,3,24,null,-1.4,null,
73,1981,1,4,1,null,-2.4,null,
74,1981,1,4,2,null,-1.4,null,
75,1981,1,4,3,null,-0.6,null,
76,1981,1,4,4,null,-2.6,null,
77,1981,1,4,5,null,-3.9,null,
78,1981,1,4,6,null,-3.6,null,
79,1981,1,4,7,null,-4.2,null,
80,1981,1,4,8,null,-1.8,null,
81,1981,1,4,9,null,3.1,null,
82,1981,1,4,10,null,6.1,null,
83,1981,1,4,11,null,7.7,null,
84,1981,1,4,12,null,8.0,null,
85,1981,1,4,13,null,8.6,null,
86,1981,1,4,14,null,7.8,null,
87,1981,1,4,15,null,7.1,null,
88,1981,1,4,16,null,6.3,null,
89,1981,1,4,17,null,5.2,null,
90,1981,1,4,18,null,3.2,null,
91,1981,1,4,19,null,2.2,null,
92,1981,1,4,20,null,2.3,null,
93,1981,1,4,21,null,1.5,null,
94,1981,1,4,22,null,1.6,null,
95,1981,1,4,23,null,0.7,null,
96,1981,1,4,24,null,-0.6,null,
97,1981,1,5,1,null,-0.4,null,
98,1981,1,5,2,null,-0.8,null,
99,1981,1,5,3,null,-1.5,null,
100,1981,1,5,4,null,-4.2,null,
101,1981,1,5,5,null,-3.0,null,
102,1981,1,5,6,null,-4.1,null,
103,1981,1,5,7,null,-4.5,null,
104,1981,1,5,8,null,-3.4,null,
105,1981,1,5,9,null,0.9,null,
106,1981,1,5,10,null,4.2,null,
107,1981,1,5,11,null,6.1,null,
108,1981,1,5,12,null,7.0,null,
109,1981,1,5,13,null,7.3,null,
110,1981,1,5,14,null,7.6,null,
111,1981,1,5,15,null,7.7,null,
112,1981,1,5,16,null,6.9,null,
113,1981,1,5,17,null,5.1,null,
114,1981,1,5,18,null,3.3,null,
115,1981,1,5,19,null,2.4,null,
116,1981,1,5,20,null,2.1,null,
117,1981,1,5,21,null,0.7,null,
118,1981,1,5,22,null,0.9,null,
119,1981,1,5,23,null,-0.2,null,
120,1981,1,5,24,null,-1.3,null,
121,1981,1,6,1,null,-2.4,null,
122,1981,1,6,2,null,-3.7,null,
123,1981,1,6,3,null,-0.8,null,
124,1981,1,6,4,null,-3.0,null,
125,1981,1,6,5,null,-4.2,null,
126,1981,1,6,6,null,-4.5,null,
127,1981,1,6,7,null,-5.2,null,
128,1981,1,6,8,null,-2.0,null,
129,1981,1,6,9,null,0.5,null,
130,1981,1,6,10,null,4.0,null,
131,1981,1,6,11,null,5.1,null,
132,1981,1,6,12,null,5.5,null,
133,1981,1,6,13,null,6.1,null,
134,1981,1,6,14,null,6.1,null,
135,1981,1,6,15,null,5.9,null,
136,1981,1,6,16,null,5.4,null,
137,1981,1,6,17,null,4.1,null,
138,1981,1,6,18,null,3.5,null,
