1,1985,1,1,1,null,-1.4,null,
2,1985,1,1,2,null,-1.5,null,
3,1985,1,1,3,null,-1.1,null,
4,1985,1,1,4,null,-2.3,null,
5,1985,1,1,5,null,-2.3,null,
6,1985,1,1,6,null,-2.4,null,
7,1985,1,1,7,null,-3.5,null,
8,1985,1,1,8,null,-1.6,null,
9,1985,1,1,9,null,0.9,null,
10,1985,1,1,10,null,3.5,null,
11,1985,1,1,11,null,5.4,null,
12,1985,1,1,12,null,7.2,null,
13,1985,1,1,13,null,8.2,null,
14,1985,1,1,14,null,8.8,null,
15,1985,1,1,15,null,9.1,null,
16,1985,1,1,16,null,8.7,null,
17,1985,1,1,17,null,7.5,null,
18,1985,1,1,18,null,6.0,null,
19,1985,1,1,19,null,5.2,null,
20,1985,1,1,20,null,3.6,null,
21,1985,1,1,21,null,2.1,null,
22,1985,1,1,22,null,0.5,null,
23,1985,1,1,23,null,0.6,null,
24,1985,1,1,24,null,-0.2,null,
25,1985,1,2,1,null,-1.4,null,
26,1985,1,2,2,null,-2.8,null,
27,1985,1,2,3,null,-2.4,null,
28,1985,1,2,4,null,-1.7,null,
29,1985,1,2,5,null,-4.5,null,
30,1985,1,2,6,null,-4.8,null,
31,1985,1,2,7,null,-4.2,null,
32,1985,1,2,8,null,-2.5,null,
33,1985,1,2,9,null,1.9,null,
34,1985,1,2,10,null,4.5,null,
35,1985,1,2,11,null,7.4,null,
36,1985,1,2,12,null,8.2,null,
37,1985,1,2,13,null,9.0,null,
38,1985,1,2,14,null,9.0,null,
39,1985,1,2,15,null,8.4,null,
40,1985,1,2,16,null,7.2,null,
41,1985,1,2,17,null,4.8,null,
42,1985,1,2,18,null,3.2,null,
43,1985,1,2,19,null,1.8,null,
44,1985,1,2,20,null,1.0,null,
45,1985,1,2,21,null,1.9,null,
46,1985,1,2,22,null,1.2,null,
47,1985,1,2,23,null,1.4,null,
48,1985,1,2,24,null,1.7,null,
49,1985,1,3,1,null,1.3,null,
50,1985,1,3,2,null,1.3,null,
51,1985,1,3,3,null,0.9,null,
52,1985,1,3,4,null,0.8,null,
53,1985,1,3,5,null,0.4,null,
54,1985,1,3,6,null,0.2,null,
55,1985,1,3,7,null,0.1,null,
