1,2002,1,1,1,null,0.7,null,
2,2002,1,1,2,null,-0.9,null,
3,2002,1,1,3,null,-1.1,null,
4,2002,1,1,4,null,-2.7,null,
5,2002,1,1,5,null,-3.0,null,
6,2002,1,1,6,null,-2.5,null,
7,2002,1,1,7,null,-3.2,null,
8,2002,1,1,8,null,-1.9,null,
9,2002,1,1,9,null,0.1,null,
10,2002,1,1,10,null,2.6,null,
11,2002,1,1,11,null,5.3,null,
12,2002,1,1,12,null,6.0,null,
13,2002,1,1,13,null,6.7,null,
14,2002,1,1,14,null,8.4,null,
15,2002,1,1,15,null,9.2,null,
16,2002,1,1,16,null,8.6,null,
17,2002,1,1,17,null,6.4,null,
18,2002,1,1,18,null,4.0,null,
19,2002,1,1,19,null,2.6,null,
20,2002,1,1,20,null,3.1,null,
21,2002,1,1,21,null,1.2,null,
22,2002,1,1,22,null,0.6,null,
23,2002,1,1,23,null,0.1,null,
24,2002,1,1,24,null,-0.4,null,
25,2002,1,2,1,null,0.7,null,
26,2002,1,2,2,null,3.0,null,
27,2002,1,2,3,null,1.1,null,
28,2002,1,2,4,null,1.7,null,
29,2002,1,2,5,null,0.7,null,
30,2002,1,2,6,null,-0.3,null,
31,2002,1,2,7,null,2.0,null,
32,2002,1,2,8,null,3.2,null,
33,2002,1,2,9,null,5.4,null,
34,2002,1,2,10,null,6.0,null,
35,2002,1,2,11,null,6.5,null,
36,2002,1,2,12,null,6.6,null,
37,2002,1,2,13,null,7.2,null,
38,2002,1,2,14,null,5.6,null,
39,2002,1,2,15,null,4.4,null,
40,2002,1,2,16,null,4.7,null,
41,2002,1,2,17,null,4.2,null,
42,2002,1,2,18,null,2.0,null,
43,2002,1,2,19,null,3.8,null,
44,2002,1,2,20,null,2.2,null,
45,2002,1,2,21,null,1.5,null,
46,2002,1,2,22,null,-0.1,null,
47,2002,1,2,23,null,-0.2,null,
48,2002,1,2,24,null,-0.8,null,
49,2002,1,3,1,null,-0.1,null,
50,2002,1,3,2,null,-1.0,null,
51,2002,1,3,3,null,-1.0,null,
52,2002,1,3,4,null,-1.9,null,
53,2002,1,3,5,null,-0.8,null,
54,2002,1,3,6,null,-1.6,null,
55,2002,1,3,7,null,-1.4,null,
56,2002,1,3,8,null,-0.4,null,
57,2002,1,3,9,null,2.6,null,
58,2002,1,3,10,null,5.0,null,
59,2002,1,3,11,null,5.7,null,
60,2002,1,3,12,null,6.7,null,
61,2002,1,3,13,null,6.4,null,
62,2002,1,3,14,null,6.9,null,
63,2002,1,3,15,null,6.9,null,
64,2002,1,3,16,null,5.8,null,
65,2002,1,3,17,null,4.2,null,
66,2002,1,3,18,null,3.1,null,
67,2002,1,3,19,null,2.1,null,
68,2002,1,3,20,null,0.9,null,
69,2002,1,3,21,null,0.0,null,
70,2002,1,3,22,null,-0.9,null,
71,2002,1,3,23,null,-0.9,null,
72,2002,1,3,24,null,-1.9,null,
73,2002,1,4,1,null,-4.0,null,
74,2002,1,4,2,null,-3.1,null,
75,2002,1,4,3,null,-3.4,null,
76,2002,1,4,4,null,-3.2,null,
77,2002,1,4,5,null,-3.2,null,
78,2002,1,4,6,null,-4.6,null,
79,2002,1,4,7,null,-4.1,null,
80,2002,1,4,8,null,-2.5,null,
81,2002,1,4,9,null,1.1,null,
82,2002,1,4,10,null,4.2,null,
83,2002,1,4,11,null,6.5,null,
84,2002,1,4,12,null,8.9,null,
85,2002,1,4,13,null,9.7,null,
86,2002,1,4,14,null,10.9,null,
87,2002,1,4,15,null,10.5,null,
88,2002,1,4,16,null,10.4,null,
89,2002,1,4,17,null,9.0,null,
90,2002,1,4,18,null,6.6,null,
91,2002,1,4,19,null,4.8,null,
92,2002,1,4,20,null,3.0,null,
93,2002,1,4,21,null,0.8,null,
94,2002,1,4,22,null,-0.4,null,
95,2002,1,4,23,null,-0.7,null,
96,2002,1,4,24,null,-1.7,null,
97,2002,1,5,1,null,-1.2,null,
98,2002,1,5,2,null,-2.5,null,
99,2002,1,5,3,null,-2.0,null,
100,2002,1,5,4,null,-2.6,null,
101,2002,1,5,5,null,-2.9,null,
102,2002,1,5,6,null,-3.1,null,
103,2002,1,5,7,null,-3.9,null,
104,2002,1,5,8,null,-1.6,null,
105,2002,1,5,9,null,2.4,null,
106,2002,1,5,10,null,6.8,null,
107,2002,1,5,11,null,4.3,null,
108,2002,1,5,12,null,3.8,null,
109,2002,1,5,13,null,6.3,null,
110,2002,1,5,14,null,6.6,null,
111,2002,1,5,15,null,8.2,null,
112,2002,1,5,16,null,7.1,null,
113,2002,1,5,17,null,5.2,null,
114,2002,1,5,18,null,3.9,null,
115,2002,1,5,19,null,3.0,null,
116,2002,1,5,20,null,3.3,null,
117,2002,1,5,21,null,2.0,null,
118,2002,1,5,22,null,0.8,null,
119,2002,1,5,23,null,0.3,null,
120,2002,1,5,24,null,-0.2,null,
121,2002,1,6,1,null,0.5,null,
122,2002,1,6,2,null,-0.5,null,
123,2002,1,6,3,null,-1.5,null,
124,2002,1,6,4,null,-2.1,null,
125,2002,1,6,5,null,-0.4,null,
126,2002,1,6,6,null,-0.3,null,
127,2002,1,6,7,null,-2.5,null,
128,2002,1,6,8,null,0.3,null,
129,2002,1,6,9,null,2.3,null,
130,2002,1,6,10,null,5.0,null,
131,2002,1,6,11,null,7.3,null,
132,2002,1,6,12,null,8.7,null,
133,2002,1,6,13,null,8.4,null,
134,2002,1,6,14,null,8.7,null,
135,2002,1,6,15,null,8.5,null,
136,2002,1,6,16,null,7.3,null,
137,2002,1,6,17,null,5.5,null,
138,2002,1,6,18,null,4.4,null,
139,2002,1,6,19,null,2.7,null,
140,2002,1,6,20,null,0.0,null,
141,2002,1,6,21,null,1.2,null,
142,2002,1,6,22,null,-0.9,null,
143,2002,1,6,23,null,0.4,null,
144,2002,1,6,24,null,0.7,null,
145,2002,1,7,1,null,-1.0,null,
146,2002,1,7,2,null,-0.8,null,
147,2002,1,7,3,null,-0.9,null,
148,2002,1,7,4,null,-2.6,null,
149,2002,1,7,5,null,-2.6,null,
150,2002,1,7,6,null,-3.3,null,
151,2002,1,7,7,null,-5.3,null,
152,2002,1,7,8,null,-2.6,null,
153,2002,1,7,9,null,-1.0,null,
154,2002,1,7,10,null,1.5,null,
155,2002,1,7,11,null,2.7,null,
156,2002,1,7,12,null,3.0,null,
157,2002,1,7,13,null,3.4,null,
158,2002,1,7,14,null,4.4,null,
159,2002,1,7,15,null,5.6,null,
160,2002,1,7,16,null,5.3,null,
161,2002,1,7,17,null,3.3,null,
162,2002,1,7,18,null,2.0,null,
163,2002,1,7,19,null,1.7,null,
164,2002,1,7,20,null,1.1,null,
165,2002,1,7,21,null,0.4,null,
166,2002,1,7,22,null,0.5,null,
167,2002,1,7,23,null,1.1,null,
168,2002,1,7,24,null,0.6,null,
169,2002,1,8,1,null,0.8,null,
170,2002,1,8,2,null,0.7,null,
